great,ACKNOWLEDGMENT_TALK
cool,ACKNOWLEDGMENT_TALK
great,ACKNOWLEDGMENT_TALK
darn,ACKNOWLEDGMENT_TALK
cool,ACKNOWLEDGMENT_TALK
aww,ACKNOWLEDGMENT_TALK
awww,ACKNOWLEDGMENT_TALK
oh,ACKNOWLEDGMENT_TALK
oh okay,ACKNOWLEDGMENT_TALK
oh ok,ACKNOWLEDGMENT_TALK
ah okay,ACKNOWLEDGMENT_TALK
ah ok,ACKNOWLEDGMENT_TALK
haha,LAUGHTER_RESPONSES
hehe,LAUGHTER_RESPONSES
lol,LAUGHTER_RESPONSES
rofl,LAUGHTER_RESPONSES
lmao,LAUGHTER_RESPONSES
hahaha,LAUGHTER_RESPONSES
hehehe,LAUGHTER_RESPONSES
ha ha ha,LAUGHTER_RESPONSES
he he he,LAUGHTER_RESPONSES
lmfao,LAUGHTER_RESPONSES
that's hilarious,LAUGHTER_RESPONSES
that's so funny,LAUGHTER_RESPONSES
that's funny,LAUGHTER_RESPONSES
thanks,APPRECIATION_TALK
thank you,APPRECIATION_TALK
ok thanks,APPRECIATION_TALK
okay thanks,APPRECIATION_TALK
ok thank you,APPRECIATION_TALK
okay thank you,APPRECIATION_TALK
ty,APPRECIATION_TALK
thank you for all your help,APPRECIATION_TALK
thank you so much,APPRECIATION_TALK
thanks a lot,APPRECIATION_TALK
thanks alot,APPRECIATION_TALK
ty ty,APPRECIATION_TALK
thank you thank you,APPRECIATION_TALK
thank you very much,APPRECIATION_TALK
tyvm,APPRECIATION_TALK
what did you say,REPEAT_REQUEST
say that again,REPEAT_REQUEST
say again,REPEAT_REQUEST
come again,REPEAT_REQUEST
say what,REPEAT_REQUEST
can you repeat that please,REPEAT_REQUEST
say that again please,REPEAT_REQUEST
what did ya say,REPEAT_REQUEST
what was that,REPEAT_REQUEST
plese repeat,REPEAT_REQUEST
repeat that,REPEAT_REQUEST
say what,REPEAT_REQUEST
I didn't hear you,REPEAT_REQUEST
I couldn't hear you,REPEAT_REQUEST
I didn't hear that,REPEAT_REQUEST
I couldn't hear that,REPEAT_REQUEST
what do you mean,ELABORATION_REQUEST
what do you mean by that,ELABORATION_REQUEST
what does that mean,ELABORATION_REQUEST
I don't understand,ELABORATION_REQUEST
please elaborate,ELABORATION_REQUEST
what do ya mean,ELABORATION_REQUEST
please clarify,ELABORATION_REQUEST
can you please clarify that,ELABORATION_REQUEST
can you please elaborate on that,ELABORATION_REQUEST
I don't know what you mean,ELABORATION_REQUEST
I'm sure that means soemething,ELABORATION_REQUEST
please paraphrase that,ELABORATION_REQUEST
can you paraphrase that,ELABORATION_REQUEST
what does that mean anyway,ELABORATION_REQUEST
I don't understand,ELABORATION_REQUEST
I'm afraid I don't understand,ELABORATION_REQUEST
sorry I don't know what you mean,ELABORATION_REQUEST
I don't get that,ELABORATION_REQUEST
what's that supposed to mean,ELABORATION_REQUEST
what's that mean,ELABORATION_REQUEST
I mean ,SELF_CORRECTION
no I mean,SELF_CORRECTION
what about,SELF_CORRECTION
how about,SELF_CORRECTION
I mean the pool,SELF_CORRECTION
no I mean the gym,SELF_CORRECTION
what about the hotel restaurant,SELF_CORRECTION
how about the elevators,SELF_CORRECTION
sorry I mean,SELF_CORRECTION
sorry I mean the hotel coffee place,SELF_CORRECTION
I meant,SELF_CORRECTION
I meant the hotel restaurant,SELF_CORRECTION
no I meant the gift shop,SELF_CORRECTION
no I meant,SELF_CORRECTION
sorry I meant,SELF_CORRECTION
what I meant was,SELF_CORRECTION
what I meant was a coffee place nearby,SELF_CORRECTION
change that to,SELF_CORRECTION
change that to hotel restaurant,SELF_CORRECTION
make that,SELF_CORRECTION
make that a restuarnt nearby,SELF_CORRECTION
I was talking about the hotel restaurant,SELF_CORRECTION
I was talking about,SELF_CORRECTION
help,HELP_REQUEST
how does this work,HELP_REQUEST
what do I do,HELP_REQUEST
what can I do,HELP_REQUEST
help me,HELP_REQUEST
I don't know what to do,HELP_REQUEST
please help me,HELP_REQUEST
can you help me,HELP_REQUEST
I'm lost,HELP_REQUEST
I need help with this,HELP_REQUEST
I need some help,HELP_REQUEST
I'm struggling here,HELP_REQUEST
please help,HELP_REQUEST
never mind,ABORT_TURN
nevermind,ABORT_TURN
nvm,ABORT_TURN
forget it,ABORT_TURN
start over,ABORT_TURN
restart,ABORT_TURN
forget about it,ABORT_TURN
start from the beginning,ABORT_TURN
just forget it,ABORT_TURN
I give up,ABORT_TURN
I want to talk to a person,ABORT_CONVERSATION
transfer me to a person,ABORT_CONVERSATION
I want to speak to a real person,ABORT_CONVERSATION
I want to talk to a human,ABORT_CONVERSATION
please direct me to a human agent,ABORT_CONVERSATION
please transfer me to a human,ABORT_CONVERSATION
I want to speak to a human,ABORT_CONVERSATION
I want a human instead,ABORT_CONVERSATION
I want a real person,ABORT_CONVERSATION
can I talk to a person,ABORT_CONVERSATION
can I please speak to a human,ABORT_CONVERSATION
I want a human,ABORT_CONVERSATION
know any jokes,JOKE_REQUEST
tell me a joke,JOKE_REQUEST
tell me something funny,JOKE_REQUEST
do you know any jokes,JOKE_REQUEST
do you have a sense of humor,JOKE_REQUEST
do you know what humor is,JOKE_REQUEST
make me laugh,JOKE_REQUEST
know anymore jokes,JOKE_REQUEST
what's your name,NAME_REQUEST
what is your name,NAME_REQUEST
what can I call you,NAME_REQUEST
what is your first name,NAME_REQUEST
what is your given name,NAME_REQUEST
what do you like to be called,NAME_REQUEST
how about this weather,SMALL_TALK
did you catch the game last night,SMALL_TALK
is it freezing where you are,SMALL_TALK
what do you like to do,SMALL_TALK
where do you work,SMALL_TALK
what is your favorite movie,SMALL_TALK
where do you come from,SMALL_TALK
what are your hobbies,SMALL_TALK
what's the weather like,SMALL_TALK
what do you do for a living,SMALL_TALK
is it boiling where you are,SMALL_TALK
some weather huh,SMALL_TALK
where are you from,SMALL_TALK
what's your favorite team,SMALL_TALK
are you married,SMALL_TALK
is it raining where you are,SMALL_TALK
how's the weather,SMALL_TALK
how old are you,SMALL_TALK
are you male or female,SMALL_TALK
do you like sports,SMALL_TALK
what's your favorite book,SMALL_TALK
what kind of movies do you prefer,SMALL_TALK
what's your favorite song,SMALL_TALK
did you see the game,SMALL_TALK
good day,CLOSING_TALK
need to run,CLOSING_TALK
toodles,CLOSING_TALK
logging off,CLOSING_TALK
have to leave,CLOSING_TALK
I'm leaving,CLOSING_TALK
out of time,CLOSING_TALK
cya,CLOSING_TALK
later,CLOSING_TALK
later,CLOSING_TALK
good bye,CLOSING_TALK
got to go,CLOSING_TALK
signing off,CLOSING_TALK
adieu,CLOSING_TALK
au revoir,CLOSING_TALK
BYE,CLOSING_TALK
see ya later,CLOSING_TALK
have to run,CLOSING_TALK
goodbye,CLOSING_TALK
have to go,CLOSING_TALK
good night,CLOSING_TALK
time to go,CLOSING_TALK
bye now,CLOSING_TALK
ta,CLOSING_TALK
need to go,CLOSING_TALK
over and out,CLOSING_TALK
then bye,CLOSING_TALK
see you,CLOSING_TALK
should go,CLOSING_TALK
so long,CLOSING_TALK
bye then,CLOSING_TALK
gtg,CLOSING_TALK
see ya,CLOSING_TALK
signing out,CLOSING_TALK
should be going,CLOSING_TALK
see you soon,CLOSING_TALK
GOT TO GO,CLOSING_TALK
laters,CLOSING_TALK
see ya soon,CLOSING_TALK
adios,CLOSING_TALK
see you later,CLOSING_TALK
need to leave,CLOSING_TALK
gotta go,CLOSING_TALK
bye bye,CLOSING_TALK
got to go,CLOSING_TALK
should be going,CLOSING_TALK
my time is up,CLOSING_TALK
farewell,CLOSING_TALK
have to go,CLOSING_TALK
Goodbye,CLOSING_TALK
gotta run,CLOSING_TALK
au revoir,CLOSING_TALK
hi,OPENING_TALK
greetings,OPENING_TALK
aloha,OPENING_TALK
hi,OPENING_TALK
yo,OPENING_TALK
bonjour,OPENING_TALK
hi,OPENING_TALK
yello,OPENING_TALK
heya,OPENING_TALK
hi,OPENING_TALK
buenos dias,OPENING_TALK
hey,OPENING_TALK
HI,OPENING_TALK
Hola,OPENING_TALK
hey there,OPENING_TALK
good day,OPENING_TALK
hola,OPENING_TALK
yello,OPENING_TALK
namaste,OPENING_TALK
hiya,OPENING_TALK
good morning,OPENING_TALK
hi there,OPENING_TALK
hallo,OPENING_TALK
good evening,OPENING_TALK
g'day,OPENING_TALK
howdy,OPENING_TALK
ciao,OPENING_TALK
Hello,OPENING_TALK
aloha,OPENING_TALK
